year,month,minsamp,finalwgt,cmpwgt,basicwgt,orgwgt,hhwgt,famwgt,statefips,countyfips,age,female,hispanic,wbhaom,veteran,cow1,numjobs,ftptstat,mind16,mocc03,wage
2022,6,6,5374.1074,5536.6641,5536.6641,,.53741074,.53741074,MD,31,27,Female,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT","Finance, insurance and real estate. Business, auto, repair, and other professional services.",Professional and related occupations,
2022,6,6,3411.5071,3493.0569,3493.0569,,.53741074,.53741074,MD,31,29,Male,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT","Finance, insurance and real estate. Business, auto, repair, and other professional services.",Professional and related occupations,
2022,6,5,4975.7056,5080.769,5080.769,,.49757054,.49757054,MD,31,54,Male,Not hispanic,White,Not a veteran,"Self-employed, incorporated",Employed with one job,"FT hours (35+), usually FT","Manufacturing, nondurable goods",Professional and related occupations,
2022,6,5,3673.7393,3677.6162,3677.6162,,.49757054,.36737391,MD,31,78,Female,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT","Manufacturing, nondurable goods",Professional and related occupations,
2022,6,8,4155.3882,4067.3645,4067.3645,14003.203,.41553882,.41553882,MD,510,58,Male,Not hispanic,Black,Not a veteran,"Private, for profit",,Unemployed FT,Entertainment and recreation,Service occupations,
2022,6,6,4884.4629,4967.5469,4967.5469,,.4884463,.4884463,MD,510,30,Female,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT","Agriculture, mining, forestry and fisheries",Professional and related occupations,
2022,6,6,4884.4629,4967.5469,4967.5469,,.4884463,.4884463,MD,510,33,Female,Not hispanic,White,Not a veteran,Government - State,Employed with one job,"FT hours (35+), usually FT",Educational,Professional and related occupations,
2022,6,5,5418.9414,5395.8823,5395.8823,,.54189414,.54189414,MD,510,60,Female,Not hispanic,Black,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT","Medical, except hospital",Service occupations,
2022,6,5,7354.8823,5958.8491,5958.8491,,.54189414,.73548824,MD,510,34,Male,Not hispanic,Black,Not a veteran,"Private, for profit",,Unemployed FT,"Manufacturing, nondurable goods",Transportation and material moving occupations,
2022,6,2,6616.396,,,,.55936873,.66163957,MD,510,4,Female,Not hispanic,Black,,,,,,,
2022,6,2,5159.9697,,,,.55936873,.51599699,MD,510,7,Male,Not hispanic,Black,,,,,,,
2022,6,2,4408.5044,,,,.55936873,.44085041,MD,510,9,Male,Not hispanic,Black,,,,,,,
2022,6,1,4856.8481,5014.6826,5014.6826,,.3542259,.3542259,MD,Not identified,43,Male,Hispanic,Hispanic,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT",Entertainment and recreation,Service occupations,
2022,6,1,3542.259,3601.0732,3601.0732,,.3542259,.3542259,MD,Not identified,43,Female,Hispanic,Hispanic,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT",Retail trade,Sales and related occupations,
2022,6,1,5295.9883,,,,.3542259,.52959883,MD,Not identified,3,Male,Hispanic,Hispanic,,,,,,,
2022,6,1,4027.6687,4161.9189,4161.9189,,.3542259,.40276688,MD,Not identified,17,Female,Hispanic,Hispanic,Not a veteran,"Private, for profit",Employed with one job,"PT hrs, usually PT for non-economic reasons",Retail trade,Sales and related occupations,
2022,6,1,4265.999,4395.0381,4395.0381,,.42659992,.42659992,MD,Not identified,25,Female,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT","Manufacturing, nondurable goods",Professional and related occupations,
2022,6,1,6380.1602,6532.6733,6532.6733,,.42659992,.63801599,MD,Not identified,26,Male,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT","Agriculture, mining, forestry and fisheries","Management, business, and financial occupations",
2022,6,2,3438.8357,3521.0386,3521.0386,,.34388357,.34388357,MD,510,27,Male,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT",Entertainment and recreation,Service occupations,
2022,6,1,4838.6729,5013.7686,5013.7686,,.48386729,.48386729,MD,Not identified,50,Female,Hispanic,Hispanic,Not a veteran,"Private, for profit",Employed with one job,"PT for economic reasons, usually FT",Retail trade,Sales and related occupations,
2022,6,1,6380.9614,6585.8223,6585.8223,,.48386729,.48386729,MD,Not identified,52,Male,Hispanic,Hispanic,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT",Construction,Construction and extraction occupations,
2022,6,1,5123.2202,5499.8145,5499.8145,,.48386729,.51232207,MD,Not identified,17,Male,Hispanic,Hispanic,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT",Construction,Construction and extraction occupations,
2022,6,1,4090.3855,4076.4802,4076.4802,,.48386729,.40903854,MD,Not identified,23,Female,Hispanic,Hispanic,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT","Medical, except hospital",Service occupations,
2022,6,1,4183.146,4301.0249,4301.0249,,.48386729,.41831461,MD,Not identified,25,Female,Hispanic,Hispanic,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT","Finance, insurance and real estate. Business, auto, repair, and other professional services.",Professional and related occupations,
2022,6,4,5097.2573,4800.7959,4800.7959,18654.059,.50972575,.50972575,MD,510,46,Female,Not hispanic,Black,Not a veteran,"Self-employed, unincorporated",,Unemployed FT,"Finance, insurance and real estate. Business, auto, repair, and other professional services.",Office and administrative support occupations,
2022,6,6,5158.9224,5254.1133,5254.1133,,.51589227,.51589227,MD,510,29,Male,Not hispanic,Black,Not a veteran,"Private, for profit",Employed with one job,"Not at work, usually FT",Entertainment and recreation,"Installation, maintenance, and repair occupations",
2022,6,3,4215.4116,4304.4214,4304.4214,,.40886611,.40886611,MD,510,51,Male,Not hispanic,White,Not a veteran,"Private, for profit",Two jobs,"FT hours (35+), usually FT","Finance, insurance and real estate. Business, auto, repair, and other professional services.","Management, business, and financial occupations",
2022,6,3,4088.6611,4202.2031,4202.2031,,.40886611,.40886611,MD,510,52,Female,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT",Educational,Professional and related occupations,
2022,6,3,3822.6936,3825.4438,3825.4438,,.4528721,.4528721,MD,510,56,Male,Not hispanic,Black,Not a veteran,"Self-employed, unincorporated",Employed with one job,"Not at work, usually part-time","Finance, insurance and real estate. Business, auto, repair, and other professional services.","Management, business, and financial occupations",
2022,6,3,4528.7212,4509.4497,4509.4497,,.4528721,.4528721,MD,510,48,Female,Not hispanic,Black,Not a veteran,Government - State,Employed with one job,"Not at work, usually FT",Educational,Professional and related occupations,
2022,6,7,7052.8105,7262.7358,7262.7358,,.70528108,.70528108,MD,510,25,Female,Not hispanic,Black,Not a veteran,Government - Local,Employed with one job,"Not at work, usually FT",Educational,Professional and related occupations,
2022,6,7,9454.6934,9629.1484,9629.1484,,.70528108,.70528108,MD,510,28,Male,Not hispanic,Black,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT",Construction,Construction and extraction occupations,
2022,6,7,14458.202,,,,.70528108,1.4458202,MD,510,0,Female,Not hispanic,Black,,,,,,,
2022,6,7,5923.4819,,,,.70528108,.59234816,MD,510,4,Female,Not hispanic,Black,,,,,,,
2022,6,7,4806.3413,,,,.70528108,.48063412,MD,510,7,Male,Not hispanic,Black,,,,,,,
2022,6,1,5442.2764,5588.668,5588.668,,.35880008,.35880008,MD,Not identified,40,Male,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT",Transportation,Production occupations,
2022,6,1,3588.0007,3698.1931,3698.1931,,.35880008,.35880008,MD,Not identified,42,Female,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"Not at work, usually FT","Finance, insurance and real estate. Business, auto, repair, and other professional services.",Sales and related occupations,
2022,6,1,5250.9473,,,,.35880008,.52509475,MD,Not identified,1,Male,Not hispanic,White,,,,,,,
2022,6,1,3599.2754,,,,.35880008,.35992754,MD,Not identified,2,Male,Not hispanic,White,,,,,,,
2022,6,3,4420.6436,4540.2935,4540.2935,,.44206434,.44206434,MD,510,63,Female,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"PT hrs, usually PT for non-economic reasons","Manufacturing, nondurable goods","Management, business, and financial occupations",
2022,6,3,4302.5322,4383.3804,4383.3804,,.44206434,.44206434,MD,510,62,Male,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT","Finance, insurance and real estate. Business, auto, repair, and other professional services.",Professional and related occupations,
2022,6,2,4977.1309,5034.3164,5034.3164,,.42866138,.42866138,MD,31,51,Male,Hispanic,Hispanic,Not a veteran,"Private, nonprofit",Two jobs,"FT hours (35+), usually FT",Educational,Professional and related occupations,
2022,6,2,4286.6138,4268.373,4268.373,,.42866138,.42866138,MD,31,49,Female,Not hispanic,Black,Not a veteran,"Self-employed, incorporated",Employed with one job,"PT hrs, usually PT for non-economic reasons",Educational,Professional and related occupations,
2022,6,2,6176.6558,6458.9277,6458.9277,,.42866138,.61766559,MD,31,20,Male,Not hispanic,Black,Not a veteran,"Private, for profit",Employed with one job,"PT hrs, usually PT for non-economic reasons",Retail trade,Sales and related occupations,
2022,6,2,6176.6558,6458.9277,6458.9277,,.42866138,.61766559,MD,31,22,Male,Not hispanic,Black,Not a veteran,"Private, for profit",Employed with one job,"PT hrs, usually PT for non-economic reasons",Construction,Construction and extraction occupations,
2022,6,2,6176.6558,6458.9277,6458.9277,,.42866138,.61766559,MD,31,24,Male,Not hispanic,Black,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT",Construction,Professional and related occupations,
2022,6,2,5200.249,5296.2021,5296.2021,,.42866138,.5200249,MD,31,26,Male,Not hispanic,Black,Not a veteran,"Private, for profit",Employed with one job,"Not at work, usually FT",Construction,Construction and extraction occupations,
2022,6,6,3364.8311,3440.418,3440.418,,.4884463,.4884463,MD,Not identified,34,Male,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"PT for non-economic reasons, usually FT","Finance, insurance and real estate. Business, auto, repair, and other professional services.",Professional and related occupations,
2022,6,6,4884.4629,4967.5469,4967.5469,,.4884463,.4884463,MD,Not identified,34,Female,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"PT for non-economic reasons, usually FT","Finance, insurance and real estate. Business, auto, repair, and other professional services.",Professional and related occupations,
2022,6,6,5336.3105,,,,.4884463,.53363103,MD,Not identified,11,Male,Not hispanic,White,,,,,,,
2022,6,7,4412.8022,4483.0645,4483.0645,,.44128025,.44128025,MD,31,57,Male,Not hispanic,White,Not a veteran,Government - Local,Employed with one job,"FT hours (35+), usually FT",Educational,Professional and related occupations,
2022,6,4,3880.5142,3953.4324,3953.4324,15523.278,.38805142,.38805142,MD,510,60,Male,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT","Finance, insurance and real estate. Business, auto, repair, and other professional services.","Management, business, and financial occupations",64.08889
2022,6,5,5418.9414,5395.8823,5395.8823,,.54189414,.54189414,MD,31,63,Female,Not hispanic,Black,Not a veteran,"Private, for profit",Employed with one job,"PT hrs, usually PT for non-economic reasons","Medical, except hospital",Service occupations,
2022,6,5,3791.1648,3775.0322,3775.0322,,.37911648,.37911648,MD,510,66,Female,Not hispanic,Black,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT","Finance, insurance and real estate. Business, auto, repair, and other professional services.",Professional and related occupations,
2022,6,5,5514.3203,5678.4526,5678.4526,,.37911648,.55143201,MD,510,29,Female,Not hispanic,Black,Not a veteran,Government - Federal,Employed with one job,"Not at work, usually FT",Public administration,"Management, business, and financial occupations",
2022,6,5,5116.6602,,,,.37911648,.51166606,MD,510,2,Male,Not hispanic,Black,,,,,,,
2022,6,5,4142.9365,,,,.37911648,.41429365,MD,510,7,Male,Not hispanic,Black,,,,,,,
2022,6,5,8286.4385,,,,.37911648,.8286438,MD,510,12,Female,Not hispanic,Black,,,,,,,
2022,6,1,5015.5645,5121.4697,5121.4697,,.62097025,.62097025,MD,Not identified,50,Male,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT",Educational,"Management, business, and financial occupations",
2022,6,1,6209.7026,6346.9678,6346.9678,,.62097025,.62097025,MD,Not identified,49,Female,Hispanic,Hispanic,Not a veteran,Government - Local,Two jobs,"FT hours (35+), usually FT",Educational,"Management, business, and financial occupations",
2022,6,1,5123.2202,5499.8145,5499.8145,,.62097025,.51232207,MD,Not identified,16,Male,Hispanic,Hispanic,,"Private, nonprofit",Employed with one job,"PT hrs, usually PT for economic reasons",Entertainment and recreation,Service occupations,
2022,6,1,4027.6687,4161.9189,4161.9189,,.62097025,.40276688,MD,Not identified,18,Female,Hispanic,Hispanic,Not a veteran,"Private, nonprofit",Employed with one job,"FT hours (35+), usually FT",Entertainment and recreation,Service occupations,
2022,6,1,4027.6687,4161.9189,4161.9189,,.62097025,.40276688,MD,Not identified,18,Female,Hispanic,Hispanic,Not a veteran,"Private, nonprofit",Employed with one job,"FT hours (35+), usually FT",Entertainment and recreation,Service occupations,
2022,6,2,3322.3474,3384.7771,3384.7771,,.33223474,.33223474,MD,510,62,Male,Not hispanic,White,Not a veteran,"Self-employed, unincorporated",Employed with one job,"FT hours (35+), usually FT",Communications and utilities,"Management, business, and financial occupations",
