year,month,minsamp,finalwgt,cmpwgt,basicwgt,orgwgt,hhwgt,famwgt,statefips,countyfips,age,female,hispanic,wbhaom,veteran,cow1,numjobs,ftptstat,mind16,mocc03,wage
2022,6,4,3593.2415,3693.0256,3693.0256,14708.088,.35932416,.35932416,MD,13,51,Female,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT","Finance, insurance and real estate. Business, auto, repair, and other professional services.","Management, business, and financial occupations",24
2022,6,4,5978.9302,6143.3062,6143.3062,23638.533,.35932416,.597893,MD,13,18,Female,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT",Entertainment and recreation,Service occupations,15
2022,6,4,5031.832,5169.2739,5169.2739,21255.709,.35932416,.50318319,MD,13,21,Male,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT",Entertainment and recreation,"Management, business, and financial occupations",17
2022,6,8,3973.9033,3956.9929,3956.9929,13607.379,.39739031,.39739031,MD,Not identified,61,Female,Not hispanic,Black,Not a veteran,"Private, nonprofit",Employed with one job,"FT hours (35+), usually FT","Medical, except hospital","Management, business, and financial occupations",29.57
2022,6,4,4529.6709,4625.3164,4625.3164,17862.018,.35932416,.35932416,MD,31,54,Male,Not hispanic,White,Not a veteran,"Self-employed, incorporated",Employed with one job,"FT hours (35+), usually FT","Finance, insurance and real estate. Business, auto, repair, and other professional services.",Service occupations,
2022,6,4,3593.2415,3693.0256,3693.0256,14708.088,.35932416,.35932416,MD,31,50,Female,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT","Manufacturing, nondurable goods",Sales and related occupations,28.75
2022,6,4,5314.4351,5224.1753,5224.1753,21569.168,.35932416,.53144348,MD,31,17,Male,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"PT for economic reasons, usually FT",Entertainment and recreation,Service occupations,12
2022,6,4,5978.9302,6143.3062,6143.3062,23638.533,.35932416,.597893,MD,31,19,Female,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"PT for non-economic reasons, usually FT","Finance, insurance and real estate. Business, auto, repair, and other professional services.","Management, business, and financial occupations",14.5
2022,6,4,4616.002,4689.499,4689.499,19065.482,.36578989,.36578989,MD,3,57,Male,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT","Finance, insurance and real estate. Business, auto, repair, and other professional services.","Management, business, and financial occupations",147.56966
2022,6,4,5314.4351,5224.1753,5224.1753,25329.916,.36578989,.53144348,MD,3,19,Male,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT",Entertainment and recreation,Service occupations,3.8
2022,6,8,2982.2522,2984.3977,2984.3977,12084.893,.29822522,.29822522,MD,33,68,Male,Not hispanic,Black,Not a veteran,"Private, for profit",Employed with one job,"Not at work, usually FT",Transportation,Transportation and material moving occupations,17.5
2022,6,4,4948.021,5032.1865,5032.1865,20872.316,.49480212,.49480212,MD,3,32,Female,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT","Manufacturing, durable goods",Professional and related occupations,120.06825
2022,6,4,4710.2412,4816.0508,4816.0508,19599.463,.49480212,.49480212,MD,3,31,Male,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT","Finance, insurance and real estate. Business, auto, repair, and other professional services.","Management, business, and financial occupations",147.56966
2022,6,8,3440.4255,3533.5447,3533.5447,14154.543,.34404254,.34404254,MD,31,60,Female,Not hispanic,White,Not a veteran,Government - Local,Employed with one job,"FT hours (35+), usually FT",Public administration,Professional and related occupations,55.769001
2022,6,8,4541.2627,4649.8184,4649.8184,18922.961,.34404254,.45412627,MD,31,25,Male,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"PT hrs, usually PT for non-economic reasons",Educational,Professional and related occupations,18
2022,6,8,4541.2627,4649.8184,4649.8184,18922.961,.34404254,.45412627,MD,31,27,Male,Not hispanic,White,Not a veteran,Government - Local,Employed with one job,"FT hours (35+), usually FT",Social Services,Professional and related occupations,19
2022,6,4,6023.7485,6154.0938,6154.0938,25865.736,.60237485,.60237485,MD,33,30,Female,Hispanic,Hispanic,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT","Manufacturing, nondurable goods",Office and administrative support occupations,28
2022,6,4,4699.314,4800.9385,4800.9385,19290.08,.49480212,.49480212,MD,Not identified,36,Male,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT","Finance, insurance and real estate. Business, auto, repair, and other professional services.","Management, business, and financial occupations",40.380001
2022,6,4,4948.021,5032.1865,5032.1865,20872.316,.49480212,.49480212,MD,Not identified,32,Female,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT","Medical, except hospital","Management, business, and financial occupations",52.884499
2022,6,4,7487.8516,7626.0151,7626.0151,27708.607,.7487852,.7487852,MD,3,27,Male,Not hispanic,Black,Not a veteran,"Self-employed, unincorporated",Employed with one job,"FT hours (35+), usually FT",Transportation,Transportation and material moving occupations,
2022,6,8,3817.1997,3830.1589,3830.1589,15879.433,.33295903,.33295903,MD,31,68,Male,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT",Construction,"Management, business, and financial occupations",147.56966
2022,6,8,5779.4941,6007.4341,6007.4341,24263.232,.5779494,.5779494,MD,33,39,Female,Not hispanic,Asian,Not a veteran,"Private, for profit",Employed with one job,"Not at work, usually FT",Hospital,Professional and related occupations,48
2022,6,8,4605.4814,4680.9868,4680.9868,18808.117,.5779494,.46054816,MD,33,40,Male,Not hispanic,Asian,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT","Finance, insurance and real estate. Business, auto, repair, and other professional services.",Service occupations,21.9
2022,6,8,5633.5752,5803.9805,5803.9805,24073.535,.56335747,.56335747,MD,31,25,Female,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT","Manufacturing, nondurable goods",Sales and related occupations,26.424999
2022,6,8,3640.8059,3701.1499,3701.1499,14979.376,.56335747,.36408058,MD,31,57,Female,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT","Finance, insurance and real estate. Business, auto, repair, and other professional services.",Sales and related occupations,30.275
2022,6,8,6705.248,6904.8286,6904.8286,29021.084,.67052484,.67052484,MD,3,26,Female,Not hispanic,Black,Not a veteran,Government - Federal,Employed with one job,"FT hours (35+), usually FT",Public administration,Professional and related occupations,27
2022,6,8,3576.4507,3583.5493,3583.5493,15071.204,.35764506,.35764506,MD,3,53,Female,Not hispanic,White,Not a veteran,"Private, for profit",,Unemployed FT,"Personal services, including private household","Management, business, and financial occupations",
2022,6,8,6635.1255,6743.3633,6743.3633,28019.76,.35764506,.66351253,MD,3,22,Female,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"FT hours, usually PT for economic reasons","Medical, except hospital",Service occupations,15
2022,6,8,5008.3188,5145.1182,5145.1182,21156.383,.35764506,.5008319,MD,3,21,Male,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT",Retail trade,Sales and related occupations,12.5
2022,6,8,3440.4255,3533.5447,3533.5447,14154.543,.34404254,.34404254,MD,25,60,Female,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT","Finance, insurance and real estate. Business, auto, repair, and other professional services.",Office and administrative support occupations,15.75
2022,6,8,4991.3174,5070.395,5070.395,20478.656,.34404254,.49913171,MD,25,37,Female,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT","Finance, insurance and real estate. Business, auto, repair, and other professional services.","Management, business, and financial occupations",13.75
2022,6,4,5018.2876,5172.4058,5172.4058,20890.664,.50182873,.50182873,MD,31,41,Female,Not hispanic,White,Not a veteran,Government - Federal,Employed with one job,"PT for non-economic reasons, usually FT",Public administration,"Management, business, and financial occupations",24
2022,6,4,4395.6284,4440.5796,4440.5796,18017.914,.50182873,.50182873,MD,31,45,Male,Not hispanic,White,Not a veteran,Government - Federal,Employed with one job,"PT for non-economic reasons, usually FT",Public administration,"Management, business, and financial occupations",40.380001
2022,6,8,4924.8994,5008.6714,5008.6714,20774.783,.49248996,.49248996,MD,31,32,Female,Not hispanic,White,Not a veteran,"Private, nonprofit",Employed with one job,"Not at work, usually FT","Finance, insurance and real estate. Business, auto, repair, and other professional services.",Professional and related occupations,30
2022,6,8,4924.8994,5008.6714,5008.6714,20774.783,.49248996,.49248996,MD,31,32,Female,Not hispanic,White,Not a veteran,"Private, nonprofit",Employed with one job,"FT hours (35+), usually FT","Medical, except hospital",Professional and related occupations,120.06825
2022,6,8,3640.8059,3701.1499,3701.1499,14979.376,.36408058,.36408058,MD,Not identified,57,Female,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"PT for non-economic reasons, usually FT","Finance, insurance and real estate. Business, auto, repair, and other professional services.","Management, business, and financial occupations",16.125
2022,6,8,6635.1255,6743.3633,6743.3633,28019.76,.36408058,.66351253,MD,Not identified,20,Female,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"PT for non-economic reasons, usually FT","Finance, insurance and real estate. Business, auto, repair, and other professional services.","Management, business, and financial occupations",16.5
2022,6,8,3188.9839,3192.3494,3192.3494,13504.669,.31889838,.31889838,MD,Not identified,74,Female,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"PT hrs, usually PT for non-economic reasons","Finance, insurance and real estate. Business, auto, repair, and other professional services.",Sales and related occupations,111.338
2022,6,4,3593.2415,3693.0256,3693.0256,14708.088,.35932416,.35932416,MD,31,51,Female,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT","Manufacturing, nondurable goods","Management, business, and financial occupations",28.825001
2022,6,4,4616.002,4689.499,4689.499,19065.482,.35932416,.35932416,MD,31,57,Male,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT","Finance, insurance and real estate. Business, auto, repair, and other professional services.","Management, business, and financial occupations",28.825001
2022,6,4,4132.481,4189.5205,4189.5205,16685.461,.41324812,.41324812,MD,25,45,Female,Not hispanic,White,Not a veteran,Government - Federal,Employed with one job,"FT hours (35+), usually FT",Public administration,Professional and related occupations,22.575001
2022,6,8,3440.4255,3533.5447,3533.5447,14154.543,.34404254,.34404254,MD,25,61,Female,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT",Construction,Office and administrative support occupations,28
2022,6,8,3988.6375,4063.5874,4063.5874,15692.737,.34404254,.34404254,MD,25,61,Male,Not hispanic,White,Not a veteran,"Self-employed, unincorporated",Employed with one job,"FT hours (35+), usually FT",Construction,"Management, business, and financial occupations",
2022,6,8,4924.8994,5008.6714,5008.6714,20774.783,.34404254,.49248996,MD,25,34,Female,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"Not at work, usually FT",Educational,Professional and related occupations,47
2022,6,8,4677.3545,4778.5044,4778.5044,19199.939,.34404254,.49248996,MD,25,36,Male,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"Not at work, usually FT",Construction,Construction and extraction occupations,37.5
2022,6,8,4936.0117,4959.0737,4959.0737,20121.732,.59798062,.59798062,MD,Not identified,53,Male,Not hispanic,Asian,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT","Finance, insurance and real estate. Business, auto, repair, and other professional services.",Professional and related occupations,52.884499
2022,6,8,5979.8062,6215.6465,6215.6465,25104.176,.59798062,.59798062,MD,Not identified,43,Female,Not hispanic,Asian,Not a veteran,"Private, for profit",Employed with one job,"PT hrs, usually PT for non-economic reasons",Educational,Professional and related occupations,11
2022,6,8,4522.4873,4678.8594,4678.8594,19239.158,.59798062,.45224875,MD,Not identified,22,Male,Not hispanic,Asian,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT","Manufacturing, nondurable goods",Professional and related occupations,57.692249
